DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
220906091;02/25/2022 12:00:00 AM;02/24/2022 12:00:00 AM;1600;9;Van Nuys   
220913176;08/29/2022 12:00:00 AM;08/25/2022 12:00:00 AM;2030;9;Van Nuys   
220907741;04/08/2022 12:00:00 AM;04/08/2022 12:00:00 AM;1515;9;Van Nuys   
220905914;02/21/2022 12:00:00 AM;02/20/2022 12:00:00 AM;1830;9;Van Nuys   
220906505;03/08/2022 12:00:00 AM;03/08/2022 12:00:00 AM;430;9;Van Nuys   
220916932;12/05/2022 12:00:00 AM;11/18/2022 12:00:00 AM;1900;9;Van Nuys   
220900942;08/30/2022 12:00:00 AM;08/29/2022 12:00:00 AM;1100;9;Van Nuys   
220909570;05/25/2022 12:00:00 AM;05/23/2022 12:00:00 AM;955;9;Van Nuys   
220909107;05/15/2022 12:00:00 AM;05/14/2022 12:00:00 AM;2200;9;Van Nuys   
220907406;03/31/2022 12:00:00 AM;03/31/2022 12:00:00 AM;830;9;Van Nuys   
230904057;01/03/2023 12:00:00 AM;12/30/2022 12:00:00 AM;1525;9;Van Nuys   
220916509;11/25/2022 12:00:00 AM;11/24/2022 12:00:00 AM;1940;9;Van Nuys   
220910998;07/02/2022 12:00:00 AM;07/02/2022 12:00:00 AM;1045;9;Van Nuys   
240907924;04/09/2024 12:00:00 AM;04/07/2022 12:00:00 AM;1750;9;Van Nuys   
220916731;11/30/2022 12:00:00 AM;10/26/2022 12:00:00 AM;1800;9;Van Nuys   
220907980;04/14/2022 12:00:00 AM;03/01/2022 12:00:00 AM;1102;9;Van Nuys   
220909090;05/14/2022 12:00:00 AM;05/13/2022 12:00:00 AM;1300;9;Van Nuys   
220908493;04/27/2022 12:00:00 AM;04/27/2022 12:00:00 AM;730;9;Van Nuys   
220905971;02/22/2022 12:00:00 AM;02/21/2022 12:00:00 AM;1630;9;Van Nuys   
220915706;11/03/2022 12:00:00 AM;10/25/2022 12:00:00 AM;2100;9;Van Nuys   
220908238;04/21/2022 12:00:00 AM;04/21/2022 12:00:00 AM;1600;9;Van Nuys   
220904652;01/19/2022 12:00:00 AM;01/19/2022 12:00:00 AM;1604;9;Van Nuys   
230904327;01/10/2023 12:00:00 AM;12/20/2022 12:00:00 AM;1200;9;Van Nuys   
220911430;07/14/2022 12:00:00 AM;07/14/2022 12:00:00 AM;835;9;Van Nuys   
220914787;10/08/2022 12:00:00 AM;10/08/2022 12:00:00 AM;1640;9;Van Nuys   
220917271;12/13/2022 12:00:00 AM;12/13/2022 12:00:00 AM;1515;9;Van Nuys   
220912693;08/16/2022 12:00:00 AM;08/16/2022 12:00:00 AM;1730;9;Van Nuys   
220909860;06/01/2022 12:00:00 AM;06/01/2022 12:00:00 AM;1520;9;Van Nuys   
220916433;11/22/2022 12:00:00 AM;11/22/2022 12:00:00 AM;205;9;Van Nuys   
220916225;11/16/2022 12:00:00 AM;11/16/2022 12:00:00 AM;1220;9;Van Nuys   
220912947;08/24/2022 12:00:00 AM;08/24/2022 12:00:00 AM;430;9;Van Nuys   
220904807;01/23/2022 12:00:00 AM;01/22/2022 12:00:00 AM;1145;9;Van Nuys   
220904457;01/14/2022 12:00:00 AM;01/08/2022 12:00:00 AM;1308;9;Van Nuys   
220909488;05/23/2022 12:00:00 AM;05/23/2022 12:00:00 AM;400;9;Van Nuys   
220912391;08/09/2022 12:00:00 AM;08/09/2022 12:00:00 AM;2240;9;Van Nuys   
230905695;02/14/2023 12:00:00 AM;12/08/2022 12:00:00 AM;1200;9;Van Nuys   
220908080;04/17/2022 12:00:00 AM;04/14/2022 12:00:00 AM;1040;9;Van Nuys   
220908299;04/23/2022 12:00:00 AM;04/23/2022 12:00:00 AM;1050;9;Van Nuys   
220907777;04/09/2022 12:00:00 AM;04/08/2022 12:00:00 AM;2000;9;Van Nuys   
220905249;02/02/2022 12:00:00 AM;02/02/2022 12:00:00 AM;600;9;Van Nuys   
220905954;02/21/2022 12:00:00 AM;02/21/2022 12:00:00 AM;430;9;Van Nuys   
220909191;05/16/2022 12:00:00 AM;05/16/2022 12:00:00 AM;417;9;Van Nuys   
220907268;03/27/2022 12:00:00 AM;03/26/2022 12:00:00 AM;2100;9;Van Nuys   
220917116;12/09/2022 12:00:00 AM;12/02/2022 12:00:00 AM;2210;9;Van Nuys   
220905186;01/31/2022 12:00:00 AM;01/27/2022 12:00:00 AM;2200;9;Van Nuys   
220917124;12/09/2022 12:00:00 AM;12/08/2022 12:00:00 AM;1930;9;Van Nuys   
220904401;01/12/2022 12:00:00 AM;01/04/2022 12:00:00 AM;2215;9;Van Nuys   
220914894;10/11/2022 12:00:00 AM;10/06/2022 12:00:00 AM;630;9;Van Nuys   
220910736;06/25/2022 12:00:00 AM;06/24/2022 12:00:00 AM;30;9;Van Nuys   
220912657;08/16/2022 12:00:00 AM;08/16/2022 12:00:00 AM;1400;9;Van Nuys   
220916856;12/03/2022 12:00:00 AM;12/03/2022 12:00:00 AM;150;9;Van Nuys   
220913323;09/01/2022 12:00:00 AM;08/31/2022 12:00:00 AM;2045;9;Van Nuys   
220917231;12/13/2022 12:00:00 AM;12/12/2022 12:00:00 AM;1803;9;Van Nuys   
220910233;06/12/2022 12:00:00 AM;05/29/2022 12:00:00 AM;1415;9;Van Nuys   
220907259;03/27/2022 12:00:00 AM;03/25/2022 12:00:00 AM;740;9;Van Nuys   
220908324;04/24/2022 12:00:00 AM;04/23/2022 12:00:00 AM;1054;9;Van Nuys   
220911741;07/22/2022 12:00:00 AM;07/04/2022 12:00:00 AM;1300;9;Van Nuys   
220909743;05/30/2022 12:00:00 AM;05/27/2022 12:00:00 AM;1545;9;Van Nuys   
220911767;07/23/2022 12:00:00 AM;07/04/2022 12:00:00 AM;1200;9;Van Nuys   
220911433;07/14/2022 12:00:00 AM;07/13/2022 12:00:00 AM;2000;9;Van Nuys   
220905087;01/30/2022 12:00:00 AM;01/25/2022 12:00:00 AM;1400;9;Van Nuys   
220907935;04/13/2022 12:00:00 AM;04/13/2022 12:00:00 AM;1230;9;Van Nuys   
220909162;05/15/2022 12:00:00 AM;05/01/2022 12:00:00 AM;47;9;Van Nuys   
220910778;06/24/2022 12:00:00 AM;06/22/2022 12:00:00 AM;800;9;Van Nuys   
220907281;03/28/2022 12:00:00 AM;03/25/2022 12:00:00 AM;1951;9;Van Nuys   
220912798;08/19/2022 12:00:00 AM;08/19/2022 12:00:00 AM;815;9;Van Nuys   
220916305;11/18/2022 12:00:00 AM;11/17/2022 12:00:00 AM;1740;9;Van Nuys   
230905998;02/21/2023 12:00:00 AM;05/05/2022 12:00:00 AM;1630;9;Van Nuys   
220905262;02/03/2022 12:00:00 AM;02/01/2022 12:00:00 AM;840;9;Van Nuys   
220916140;11/14/2022 12:00:00 AM;11/14/2022 12:00:00 AM;1355;9;Van Nuys   
220906275;03/01/2022 12:00:00 AM;02/20/2022 12:00:00 AM;930;9;Van Nuys   
220910912;06/29/2022 12:00:00 AM;06/28/2022 12:00:00 AM;1625;9;Van Nuys   
220906961;03/20/2022 12:00:00 AM;03/19/2022 12:00:00 AM;1800;9;Van Nuys   
220906186;02/27/2022 12:00:00 AM;02/25/2022 12:00:00 AM;2300;9;Van Nuys   
220913206;08/30/2022 12:00:00 AM;08/28/2022 12:00:00 AM;300;9;Van Nuys   
220906005;02/23/2022 12:00:00 AM;02/23/2022 12:00:00 AM;40;9;Van Nuys   
220905457;02/08/2022 12:00:00 AM;02/07/2022 12:00:00 AM;1600;9;Van Nuys   
220910826;06/27/2022 12:00:00 AM;06/27/2022 12:00:00 AM;1310;9;Van Nuys   
220909432;05/22/2022 12:00:00 AM;05/19/2022 12:00:00 AM;614;9;Van Nuys   
220910049;06/06/2022 12:00:00 AM;06/06/2022 12:00:00 AM;1000;9;Van Nuys   
220906730;03/14/2022 12:00:00 AM;03/14/2022 12:00:00 AM;1050;9;Van Nuys   
220915989;11/10/2022 12:00:00 AM;10/31/2022 12:00:00 AM;1032;9;Van Nuys   
220915328;10/23/2022 12:00:00 AM;10/23/2022 12:00:00 AM;1000;9;Van Nuys   
220911627;07/19/2022 12:00:00 AM;07/18/2022 12:00:00 AM;2030;9;Van Nuys   
220910499;06/19/2022 12:00:00 AM;06/18/2022 12:00:00 AM;1510;9;Van Nuys   
220916867;12/03/2022 12:00:00 AM;11/26/2022 12:00:00 AM;1107;9;Van Nuys   
220916623;11/27/2022 12:00:00 AM;11/27/2022 12:00:00 AM;546;9;Van Nuys   
220915470;10/27/2022 12:00:00 AM;09/28/2022 12:00:00 AM;330;9;Van Nuys   
220912363;08/09/2022 12:00:00 AM;08/01/2022 12:00:00 AM;1800;9;Van Nuys   
220910325;06/14/2022 12:00:00 AM;06/14/2022 12:00:00 AM;45;9;Van Nuys   
220910598;06/21/2022 12:00:00 AM;06/15/2022 12:00:00 AM;900;9;Van Nuys   
220911102;07/05/2022 12:00:00 AM;07/03/2022 12:00:00 AM;1;9;Van Nuys   
220909032;05/11/2022 12:00:00 AM;05/11/2022 12:00:00 AM;1;9;Van Nuys   
220916337;11/19/2022 12:00:00 AM;11/18/2022 12:00:00 AM;2200;9;Van Nuys   
220913641;09/09/2022 12:00:00 AM;08/29/2022 12:00:00 AM;940;9;Van Nuys   
220917647;12/25/2022 12:00:00 AM;12/24/2022 12:00:00 AM;1430;9;Van Nuys   
220904425;01/13/2022 12:00:00 AM;01/13/2022 12:00:00 AM;800;9;Van Nuys   
220908541;04/28/2022 12:00:00 AM;04/27/2022 12:00:00 AM;1600;9;Van Nuys   
220916863;12/03/2022 12:00:00 AM;12/03/2022 12:00:00 AM;745;9;Van Nuys   
220912182;08/04/2022 12:00:00 AM;05/05/2022 12:00:00 AM;1500;9;Van Nuys   
220914876;10/11/2022 12:00:00 AM;10/11/2022 12:00:00 AM;1100;9;Van Nuys   
220914622;10/04/2022 12:00:00 AM;10/04/2022 12:00:00 AM;926;9;Van Nuys   
220904593;01/17/2022 12:00:00 AM;01/03/2022 12:00:00 AM;1825;9;Van Nuys   
220916837;12/02/2022 12:00:00 AM;12/01/2022 12:00:00 AM;525;9;Van Nuys   
220909842;06/01/2022 12:00:00 AM;03/17/2022 12:00:00 AM;830;9;Van Nuys   
220915242;10/20/2022 12:00:00 AM;06/30/2022 12:00:00 AM;900;9;Van Nuys   
220915629;11/02/2022 12:00:00 AM;11/01/2022 12:00:00 AM;817;9;Van Nuys   
220914016;09/19/2022 12:00:00 AM;09/18/2022 12:00:00 AM;1400;9;Van Nuys   
220913625;09/09/2022 12:00:00 AM;09/09/2022 12:00:00 AM;150;9;Van Nuys   
220912018;07/30/2022 12:00:00 AM;07/30/2022 12:00:00 AM;1547;9;Van Nuys   
220915468;10/27/2022 12:00:00 AM;08/02/2022 12:00:00 AM;2250;9;Van Nuys   
220904640;01/19/2022 12:00:00 AM;01/18/2022 12:00:00 AM;2030;9;Van Nuys   
220913464;09/05/2022 12:00:00 AM;09/01/2022 12:00:00 AM;735;9;Van Nuys   
220905719;02/15/2022 12:00:00 AM;02/14/2022 12:00:00 AM;230;9;Van Nuys   
220915863;11/07/2022 12:00:00 AM;10/08/2022 12:00:00 AM;715;9;Van Nuys   
220904910;01/26/2022 12:00:00 AM;01/25/2022 12:00:00 AM;2125;9;Van Nuys   
220916981;12/06/2022 12:00:00 AM;12/02/2022 12:00:00 AM;500;9;Van Nuys   
220911788;07/24/2022 12:00:00 AM;07/24/2022 12:00:00 AM;641;9;Van Nuys   
220916869;12/03/2022 12:00:00 AM;12/02/2022 12:00:00 AM;2004;9;Van Nuys   
220914044;09/20/2022 12:00:00 AM;09/20/2022 12:00:00 AM;5;9;Van Nuys   
220904099;01/04/2022 12:00:00 AM;01/04/2022 12:00:00 AM;1405;9;Van Nuys   
220917202;12/12/2022 12:00:00 AM;12/10/2022 12:00:00 AM;1800;9;Van Nuys   
220913984;09/18/2022 12:00:00 AM;09/17/2022 12:00:00 AM;2030;9;Van Nuys   
220905530;02/10/2022 12:00:00 AM;02/10/2022 12:00:00 AM;400;9;Van Nuys   
220916132;11/14/2022 12:00:00 AM;11/14/2022 12:00:00 AM;340;9;Van Nuys   
220916284;11/17/2022 12:00:00 AM;11/17/2022 12:00:00 AM;1456;9;Van Nuys   
220913931;09/16/2022 12:00:00 AM;09/13/2022 12:00:00 AM;1745;9;Van Nuys   
220901099;11/01/2022 12:00:00 AM;10/31/2022 12:00:00 AM;2340;9;Van Nuys   
220917164;12/11/2022 12:00:00 AM;12/11/2022 12:00:00 AM;100;9;Van Nuys   
220915871;11/07/2022 12:00:00 AM;11/06/2022 12:00:00 AM;2025;9;Van Nuys   
220915285;10/21/2022 12:00:00 AM;10/20/2022 12:00:00 AM;800;9;Van Nuys   
220909238;05/16/2022 12:00:00 AM;05/15/2022 12:00:00 AM;330;9;Van Nuys   
220907413;03/31/2022 12:00:00 AM;03/31/2022 12:00:00 AM;815;9;Van Nuys   
220914225;09/24/2022 12:00:00 AM;09/23/2022 12:00:00 AM;1600;9;Van Nuys   
220909534;05/24/2022 12:00:00 AM;05/24/2022 12:00:00 AM;600;9;Van Nuys   
220905636;02/13/2022 12:00:00 AM;02/11/2022 12:00:00 AM;2100;9;Van Nuys   
220916455;11/23/2022 12:00:00 AM;11/19/2022 12:00:00 AM;1700;9;Van Nuys   
220909281;05/17/2022 12:00:00 AM;05/10/2022 12:00:00 AM;700;9;Van Nuys   
220916411;11/21/2022 12:00:00 AM;11/15/2022 12:00:00 AM;930;9;Van Nuys   
220905792;02/17/2022 12:00:00 AM;02/16/2022 12:00:00 AM;2200;9;Van Nuys   
220915116;10/18/2022 12:00:00 AM;10/17/2022 12:00:00 AM;600;9;Van Nuys   
220910581;06/20/2022 12:00:00 AM;05/21/2022 12:00:00 AM;2000;9;Van Nuys   
220916609;11/27/2022 12:00:00 AM;11/24/2022 12:00:00 AM;1900;9;Van Nuys   
220915262;10/21/2022 12:00:00 AM;10/21/2022 12:00:00 AM;245;9;Van Nuys   
220906206;02/27/2022 12:00:00 AM;02/27/2022 12:00:00 AM;300;9;Van Nuys   
220909150;05/15/2022 12:00:00 AM;05/11/2022 12:00:00 AM;1715;9;Van Nuys   
220908620;04/30/2022 12:00:00 AM;04/30/2022 12:00:00 AM;1130;9;Van Nuys   
220917111;12/09/2022 12:00:00 AM;12/07/2022 12:00:00 AM;1745;9;Van Nuys   
220915731;11/03/2022 12:00:00 AM;06/16/2022 12:00:00 AM;1200;9;Van Nuys   
220906694;03/13/2022 12:00:00 AM;03/12/2022 12:00:00 AM;2100;9;Van Nuys   
220913533;09/07/2022 12:00:00 AM;09/06/2022 12:00:00 AM;2000;9;Van Nuys   
220910157;06/08/2022 12:00:00 AM;06/07/2022 12:00:00 AM;1207;9;Van Nuys   
220916701;11/30/2022 12:00:00 AM;11/29/2022 12:00:00 AM;2030;9;Van Nuys   
220917423;12/17/2022 12:00:00 AM;12/17/2022 12:00:00 AM;1600;9;Van Nuys   
220916294;11/17/2022 12:00:00 AM;11/15/2022 12:00:00 AM;1645;9;Van Nuys   
220910795;06/26/2022 12:00:00 AM;06/06/2022 12:00:00 AM;1130;9;Van Nuys   
220906084;02/24/2022 12:00:00 AM;02/24/2022 12:00:00 AM;1600;9;Van Nuys   
220916977;12/06/2022 12:00:00 AM;12/02/2022 12:00:00 AM;629;9;Van Nuys   
220906008;02/23/2022 12:00:00 AM;02/22/2022 12:00:00 AM;1900;9;Van Nuys   
220915119;10/18/2022 12:00:00 AM;10/02/2022 12:00:00 AM;2245;9;Van Nuys   
220911142;07/06/2022 12:00:00 AM;07/05/2022 12:00:00 AM;2300;9;Van Nuys   
220911268;07/11/2022 12:00:00 AM;07/10/2022 12:00:00 AM;300;9;Van Nuys   
220912169;08/03/2022 12:00:00 AM;08/03/2022 12:00:00 AM;555;9;Van Nuys   
220912887;08/22/2022 12:00:00 AM;08/19/2022 12:00:00 AM;2300;9;Van Nuys   
220914632;10/04/2022 12:00:00 AM;10/04/2022 12:00:00 AM;900;9;Van Nuys   
220917123;12/09/2022 12:00:00 AM;12/03/2022 12:00:00 AM;2200;9;Van Nuys   
220912964;08/24/2022 12:00:00 AM;08/07/2022 12:00:00 AM;900;9;Van Nuys   
220914882;10/11/2022 12:00:00 AM;10/09/2022 12:00:00 AM;1628;9;Van Nuys   
220909578;05/25/2022 12:00:00 AM;05/25/2022 12:00:00 AM;1100;9;Van Nuys   
230915401;10/18/2023 12:00:00 AM;12/24/2022 12:00:00 AM;440;9;Van Nuys   
220905236;02/02/2022 12:00:00 AM;01/21/2022 12:00:00 AM;500;9;Van Nuys   
220913760;09/12/2022 12:00:00 AM;05/01/2022 12:00:00 AM;800;9;Van Nuys   
220914555;10/03/2022 12:00:00 AM;09/29/2022 12:00:00 AM;1200;9;Van Nuys   
220905267;02/03/2022 12:00:00 AM;02/02/2022 12:00:00 AM;800;9;Van Nuys   
220907079;03/22/2022 12:00:00 AM;03/22/2022 12:00:00 AM;1215;9;Van Nuys   
220901051;10/15/2022 12:00:00 AM;10/14/2022 12:00:00 AM;1000;9;Van Nuys   
220912489;08/11/2022 12:00:00 AM;08/11/2022 12:00:00 AM;1100;9;Van Nuys   
220916071;11/12/2022 12:00:00 AM;11/11/2022 12:00:00 AM;1100;9;Van Nuys   
220917665;12/26/2022 12:00:00 AM;12/25/2022 12:00:00 AM;1700;9;Van Nuys   
220914827;10/10/2022 12:00:00 AM;10/09/2022 12:00:00 AM;2225;9;Van Nuys   
220911630;07/19/2022 12:00:00 AM;07/19/2022 12:00:00 AM;330;9;Van Nuys   
220904643;01/19/2022 12:00:00 AM;01/19/2022 12:00:00 AM;1;9;Van Nuys   
230906706;03/09/2023 12:00:00 AM;06/01/2022 12:00:00 AM;1200;9;Van Nuys   
220917786;12/29/2022 12:00:00 AM;12/28/2022 12:00:00 AM;2110;9;Van Nuys   
220916535;11/26/2022 12:00:00 AM;11/23/2022 12:00:00 AM;2000;9;Van Nuys   
220908436;04/26/2022 12:00:00 AM;04/23/2022 12:00:00 AM;2230;9;Van Nuys   
220912115;08/02/2022 12:00:00 AM;08/02/2022 12:00:00 AM;30;9;Van Nuys   
220914994;10/14/2022 12:00:00 AM;10/14/2022 12:00:00 AM;820;9;Van Nuys   
220908526;04/28/2022 12:00:00 AM;04/28/2022 12:00:00 AM;855;9;Van Nuys   
220905205;02/02/2022 12:00:00 AM;02/01/2022 12:00:00 AM;815;9;Van Nuys   
220916911;12/04/2022 12:00:00 AM;12/02/2022 12:00:00 AM;2130;9;Van Nuys   
220904542;01/16/2022 12:00:00 AM;01/15/2022 12:00:00 AM;600;9;Van Nuys   
220900691;04/18/2022 12:00:00 AM;04/15/2022 12:00:00 AM;1250;9;Van Nuys   
220909269;05/17/2022 12:00:00 AM;04/17/2022 12:00:00 AM;1235;9;Van Nuys   
220911452;07/15/2022 12:00:00 AM;07/14/2022 12:00:00 AM;1800;9;Van Nuys   
220911536;07/17/2022 12:00:00 AM;07/17/2022 12:00:00 AM;1405;9;Van Nuys   
220909460;05/18/2022 12:00:00 AM;05/18/2022 12:00:00 AM;2115;9;Van Nuys   
220904569;01/17/2022 12:00:00 AM;01/16/2022 12:00:00 AM;730;9;Van Nuys   
220915680;11/02/2022 12:00:00 AM;11/02/2022 12:00:00 AM;1420;9;Van Nuys   
220915561;10/28/2022 12:00:00 AM;10/27/2022 12:00:00 AM;200;9;Van Nuys   
220905716;02/15/2022 12:00:00 AM;02/10/2022 12:00:00 AM;1000;9;Van Nuys   
220911058;07/04/2022 12:00:00 AM;07/04/2022 12:00:00 AM;1400;9;Van Nuys   
220905594;02/11/2022 12:00:00 AM;02/11/2022 12:00:00 AM;1;9;Van Nuys   
220901080;10/26/2022 12:00:00 AM;10/26/2022 12:00:00 AM;600;9;Van Nuys   
220913210;08/30/2022 12:00:00 AM;08/29/2022 12:00:00 AM;2140;9;Van Nuys   
220906397;03/04/2022 12:00:00 AM;03/03/2022 12:00:00 AM;1630;9;Van Nuys   
220910931;06/29/2022 12:00:00 AM;06/29/2022 12:00:00 AM;300;9;Van Nuys   
230909762;05/24/2023 12:00:00 AM;03/18/2022 12:00:00 AM;1;9;Van Nuys   
220911131;06/29/2022 12:00:00 AM;06/09/2022 12:00:00 AM;1100;9;Van Nuys   
220914419;09/29/2022 12:00:00 AM;09/29/2022 12:00:00 AM;910;9;Van Nuys   
220912252;08/06/2022 12:00:00 AM;08/06/2022 12:00:00 AM;830;9;Van Nuys   
220912110;08/02/2022 12:00:00 AM;08/01/2022 12:00:00 AM;1700;9;Van Nuys   
220913910;09/16/2022 12:00:00 AM;09/14/2022 12:00:00 AM;800;9;Van Nuys   
220913709;09/11/2022 12:00:00 AM;09/10/2022 12:00:00 AM;2000;9;Van Nuys   
220905694;02/14/2022 12:00:00 AM;02/13/2022 12:00:00 AM;2300;9;Van Nuys   
220907788;04/10/2022 12:00:00 AM;04/09/2022 12:00:00 AM;1745;9;Van Nuys   
220917639;12/25/2022 12:00:00 AM;12/24/2022 12:00:00 AM;200;9;Van Nuys   
220915361;10/24/2022 12:00:00 AM;10/23/2022 12:00:00 AM;2300;9;Van Nuys   
220917014;12/07/2022 12:00:00 AM;10/01/2022 12:00:00 AM;1;9;Van Nuys   
220910837;06/27/2022 12:00:00 AM;06/27/2022 12:00:00 AM;1300;9;Van Nuys   
220916475;11/23/2022 12:00:00 AM;11/20/2022 12:00:00 AM;200;9;Van Nuys   
220905106;01/30/2022 12:00:00 AM;01/30/2022 12:00:00 AM;1830;9;Van Nuys   
220915635;11/02/2022 12:00:00 AM;10/30/2022 12:00:00 AM;1530;9;Van Nuys   
220904618;01/17/2022 12:00:00 AM;01/17/2022 12:00:00 AM;1700;9;Van Nuys   
220914534;10/02/2022 12:00:00 AM;09/29/2022 12:00:00 AM;1430;9;Van Nuys   
220917057;12/08/2022 12:00:00 AM;12/01/2022 12:00:00 AM;815;9;Van Nuys   
220914025;09/19/2022 12:00:00 AM;09/19/2022 12:00:00 AM;330;9;Van Nuys   
220909401;05/22/2022 12:00:00 AM;05/21/2022 12:00:00 AM;735;9;Van Nuys   
220916094;11/13/2022 12:00:00 AM;11/10/2022 12:00:00 AM;2200;9;Van Nuys   
220916754;12/01/2022 12:00:00 AM;11/30/2022 12:00:00 AM;1900;9;Van Nuys   
220908446;04/26/2022 12:00:00 AM;03/04/2022 12:00:00 AM;1200;9;Van Nuys   
220910601;06/21/2022 12:00:00 AM;06/20/2022 12:00:00 AM;1430;9;Van Nuys   
220907336;03/29/2022 12:00:00 AM;03/29/2022 12:00:00 AM;2045;9;Van Nuys   
220913227;08/30/2022 12:00:00 AM;08/27/2022 12:00:00 AM;620;9;Van Nuys   
220906255;02/28/2022 12:00:00 AM;02/28/2022 12:00:00 AM;1730;9;Van Nuys   
220908144;04/19/2022 12:00:00 AM;04/07/2022 12:00:00 AM;2000;9;Van Nuys   
220909863;07/18/2022 12:00:00 AM;05/31/2022 12:00:00 AM;1500;9;Van Nuys   
220910569;05/20/2022 12:00:00 AM;05/17/2022 12:00:00 AM;1700;9;Van Nuys   
220910847;06/24/2022 12:00:00 AM;06/22/2022 12:00:00 AM;1630;9;Van Nuys   
220904260;01/08/2022 12:00:00 AM;01/08/2022 12:00:00 AM;1030;9;Van Nuys   
220910709;06/24/2022 12:00:00 AM;06/22/2022 12:00:00 AM;2000;9;Van Nuys   
220907163;03/24/2022 12:00:00 AM;03/23/2022 12:00:00 AM;1200;9;Van Nuys   
220907848;04/11/2022 12:00:00 AM;03/26/2022 12:00:00 AM;1026;9;Van Nuys   
220908096;04/18/2022 12:00:00 AM;04/18/2022 12:00:00 AM;1000;9;Van Nuys   
220910651;06/22/2022 12:00:00 AM;06/21/2022 12:00:00 AM;830;9;Van Nuys   
220911344;07/11/2022 12:00:00 AM;07/04/2022 12:00:00 AM;1100;9;Van Nuys   
220911601;07/18/2022 12:00:00 AM;07/18/2022 12:00:00 AM;1045;9;Van Nuys   
220908239;04/21/2022 12:00:00 AM;04/21/2022 12:00:00 AM;1710;9;Van Nuys   
230900518;01/05/2023 12:00:00 AM;12/16/2022 12:00:00 AM;1700;9;Van Nuys   
220904419;01/13/2022 12:00:00 AM;01/12/2022 12:00:00 AM;2030;9;Van Nuys   
220911854;07/25/2022 12:00:00 AM;07/23/2022 12:00:00 AM;1700;9;Van Nuys   
220916871;12/03/2022 12:00:00 AM;12/02/2022 12:00:00 AM;1600;9;Van Nuys   
220905394;02/07/2022 12:00:00 AM;02/07/2022 12:00:00 AM;45;9;Van Nuys   
220906560;03/08/2022 12:00:00 AM;02/08/2022 12:00:00 AM;1020;9;Van Nuys   
220912488;08/11/2022 12:00:00 AM;08/09/2022 12:00:00 AM;2300;9;Van Nuys   
220911069;07/04/2022 12:00:00 AM;07/04/2022 12:00:00 AM;2045;9;Van Nuys   
220911560;07/17/2022 12:00:00 AM;07/17/2022 12:00:00 AM;2330;9;Van Nuys   
220913084;08/27/2022 12:00:00 AM;08/26/2022 12:00:00 AM;1800;9;Van Nuys   
220916429;11/22/2022 12:00:00 AM;11/20/2022 12:00:00 AM;2300;9;Van Nuys   
220906909;03/18/2022 12:00:00 AM;03/14/2022 12:00:00 AM;1800;9;Van Nuys   
220911748;07/23/2022 12:00:00 AM;06/04/2022 12:00:00 AM;1200;9;Van Nuys   
220916763;12/01/2022 12:00:00 AM;11/11/2022 12:00:00 AM;1610;9;Van Nuys   
220913730;09/12/2022 12:00:00 AM;09/11/2022 12:00:00 AM;2100;9;Van Nuys   
220913849;09/15/2022 12:00:00 AM;09/15/2022 12:00:00 AM;1;9;Van Nuys   
220910296;06/13/2022 12:00:00 AM;05/09/2022 12:00:00 AM;1200;9;Van Nuys   
220911714;07/22/2022 12:00:00 AM;07/16/2022 12:00:00 AM;1730;9;Van Nuys   
220907899;04/12/2022 12:00:00 AM;04/11/2022 12:00:00 AM;1600;9;Van Nuys   
230911532;07/08/2023 12:00:00 AM;06/07/2022 12:00:00 AM;1350;9;Van Nuys   
220907499;04/02/2022 12:00:00 AM;04/02/2022 12:00:00 AM;2130;9;Van Nuys   
220907167;03/24/2022 12:00:00 AM;03/15/2022 12:00:00 AM;1700;9;Van Nuys   
220908751;05/04/2022 12:00:00 AM;04/06/2022 12:00:00 AM;735;9;Van Nuys   
220905368;02/06/2022 12:00:00 AM;02/06/2022 12:00:00 AM;1250;9;Van Nuys   
220916699;11/30/2022 12:00:00 AM;11/28/2022 12:00:00 AM;1400;9;Van Nuys   
220916975;12/06/2022 12:00:00 AM;12/03/2022 12:00:00 AM;100;9;Van Nuys   
220904362;01/11/2022 12:00:00 AM;01/04/2022 12:00:00 AM;1520;9;Van Nuys   
220917653;12/25/2022 12:00:00 AM;12/22/2022 12:00:00 AM;1700;9;Van Nuys   
220906145;02/26/2022 12:00:00 AM;02/25/2022 12:00:00 AM;2200;9;Van Nuys   
220904708;01/21/2022 12:00:00 AM;01/20/2022 12:00:00 AM;1805;9;Van Nuys   
220909361;05/20/2022 12:00:00 AM;05/20/2022 12:00:00 AM;330;9;Van Nuys   
220916316;11/18/2022 12:00:00 AM;11/17/2022 12:00:00 AM;1400;9;Van Nuys   
220911292;07/08/2022 12:00:00 AM;03/08/2022 12:00:00 AM;1610;9;Van Nuys   
220910287;06/13/2022 12:00:00 AM;04/11/2022 12:00:00 AM;2200;9;Van Nuys   
220904596;01/17/2022 12:00:00 AM;01/16/2022 12:00:00 AM;2230;9;Van Nuys   
220915379;10/24/2022 12:00:00 AM;10/21/2022 12:00:00 AM;1209;9;Van Nuys   
220917285;12/14/2022 12:00:00 AM;12/13/2022 12:00:00 AM;1400;9;Van Nuys   
220916466;11/23/2022 12:00:00 AM;11/19/2022 12:00:00 AM;443;9;Van Nuys   
